2135.38 229.77200000000002 5481.23
-1971.83 -35.0435 5006.62
-163.55100000000002 -194.72799999999998 512.143
-2073.06 -575.664 5392.47
1596.25 637.003 4769.45
476.80800000000005 -61.3395 838.0830000000001
2122.1 -300.046 4974.39
-1673.04 421.721 4274.9
-449.055 -121.675 1750.72
-1390.67 -950.058 8608.03
1137.07 766.7489999999999 1615.44
253.602 183.30900000000003 776.5310000000001
-772.8960000000001 25.4196 9909.62
-178.24 2.92196 968.518
-318.01099999999997 58.4892 10583.5
101.941 -36.8838 338.884
-76.0791 -2131.52 4274.04
-52.3403 1736.76 5962.63
128.41899999999998 394.755 763.329
1208.55 1454.54 6808.68
-1153.15 -1297.0 2593.31
-55.3978 -157.548 1598.01
688.3430000000001 288.48400000000004 10273.0
-348.975 -2.99716 519.151
-339.36800000000005 -285.487 207.89700000000002
-1358.92 1619.65 6105.98
1053.13 -1471.64 4484.48
305.793 -148.009 409.538
19.3414 1670.14 1671.81
-135.925 -1497.51 6563.31
116.583 -172.636 2764.88
-1525.93 609.911 1501.29
1295.95 -623.979 8735.29
229.976 14.0682 763.422
1448.49 692.8580000000001 8932.88
-1351.15 -722.115 1797.3
-97.3476 29.2576 269.813
558.612 -1799.19 2398.98
-255.426 1234.91 5650.89
-303.186 564.286 2950.12
-1794.33 826.4069999999999 7332.4
1390.04 -530.269 2416.77
404.29400000000004 -296.138 1250.84
1076.98 -597.4680000000001 9523.34
-998.915 206.398 1130.0
-78.0619 391.069 346.656
-419.49699999999996 -2112.46 4357.73
210.187 1767.09 5604.91
209.31 345.365 1037.36
1128.35 249.34400000000002 5806.07
-1216.12 -631.026 5328.19
1490.65 -1195.17 7757.21
-1393.2 1139.64 2705.43
-97.4477 55.5286 537.356
1624.52 453.12 1693.9
-1441.04 -141.376 8055.69
-183.486 -311.743 1250.41
-601.922 1848.89 2729.19
427.151 -1353.57 5291.36
174.771 -495.31699999999995 2979.45
-275.816 -2087.96 4153.09
368.474 2037.51 6584.75
-92.6582 50.452 262.165
1916.1 997.382 5216.72
-1301.0 -760.555 3739.17
-615.104 -236.827 2044.11
2037.57 -266.232 3793.02
-2014.74 100.76899999999999 6883.38
-22.8326 165.463 323.591
-296.728 -2049.35 5486.23
368.185 1999.78 4293.25
-71.457 49.5719 1220.53
-1922.99 195.36599999999999 2661.91
1698.72 -372.54699999999997 7268.23
224.263 177.18200000000002 1069.86
-1564.73 680.2719999999999 1727.7
1296.22 -681.581 6800.37
268.506 1.30884 2471.92
302.672 -823.4939999999999 9616.87
127.529 70.3596 1352.78
1667.33 -542.476 4631.5
-1034.82 940.321 2323.45
-632.51 -397.845 4045.05
-1547.22 -889.04 8263.54
1465.71 675.357 2210.11
81.5057 213.683 526.345
317.039 -306.579 7142.75
385.074 29.2101 3939.52
84.6229 -408.95300000000003 4924.09
-620.9630000000001 1701.02 3981.6
536.34 -1292.06 2094.31
-1479.86 1219.83 7743.66
1178.54 -766.0419999999999 2496.53
301.315 -453.791 759.815
-1361.39 1604.61 5479.89
1369.03 -1172.79 4085.94
-7.63492 -431.82599999999996 1434.17
1924.6 949.044 5277.95
-1845.8 -686.758 5071.86
-78.7976 -262.286 650.19
-964.6489999999999 1924.47 5390.72
537.195 -1406.48 4375.83
427.454 -517.987 1233.44
447.026 712.686 10237.3
-413.18 -718.5060000000001 466.30199999999996
-33.8451 5.82022 296.413
291.941 1413.89 989.158
-409.05400000000003 -1302.88 9268.31
117.113 -111.016 742.5319999999999
1541.67 1363.76 3360.01
-1463.06 -1106.32 6734.02
-78.6171 -257.44 905.962
1105.94 701.485 6748.85
265.067 94.69 2557.71
-1371.01 -796.175 1693.44
1846.84 1030.53 4545.36
-1610.77 -1140.3 5303.06
-236.079 109.773 1151.58
151.165 689.48 9656.59
139.795 309.293 1074.86
-2012.6 -485.168 3596.19
1946.25 553.875 7080.05
66.3431 -68.7068 323.757
-1511.15 1198.05 7017.93
957.0889999999999 -464.491 1832.37
554.065 -733.564 2149.7
1503.63 449.181 1378.8
-1213.95 -98.8148 5885.29
-289.677 -350.366 3735.91
804.0219999999999 1978.36 5272.95
-906.653 -1846.95 5418.11
102.631 -131.40200000000002 308.942
-1030.46 -184.19 9988.64
155.373 177.24400000000003 932.799
276.312 -1400.59 958.1610000000001
-119.62799999999999 746.579 6376.84
-156.684 654.015 3665.0
74.6618 -2142.49 4206.64
-145.30100000000002 1725.43 5149.45
70.6388 417.059 1643.91
1933.99 939.47 4722.18
-1508.81 -963.328 5343.21
-425.171 23.8584 934.605
1020.83 851.303 9466.95
-924.192 -893.3560000000001 1171.83
-96.64299999999999 42.0528 361.221
1493.69 1287.56 2818.39
-1474.53 -1258.3 7661.37
-19.1591 -29.2598 520.24
-1123.53 -1817.6 5199.5
1029.4 1786.53 4881.4
94.1261 31.0688 919.102
-2029.18 -700.545 4685.65
1976.72 526.451 5719.86
52.4571 174.095 594.491
1914.49 -980.115 5611.86
-1544.68 752.073 3788.15
-369.80300000000005 228.042 1599.99
344.523 2110.56 5178.98
-98.56700000000001 -1398.57 4523.38
-245.956 -711.992 1297.64
-712.8860000000001 -804.182 10202.4
-30.0966 -14.6981 457.425
439.06699999999995 1845.82 3627.4
-213.55599999999998 -423.49699999999996 1781.97
-225.512 -1422.33 5590.63
2094.1 -357.532 5653.51
-1837.74 56.7682 4259.77
-256.35200000000003 300.763 1086.72
-675.294 943.977 8855.93
168.37599999999998 -118.689 1954.34
-152.378 -823.566 9918.33
-8.3046 -206.768 830.956
522.492 -849.9730000000001 10110.0
-348.481 816.3539999999999 640.273
-174.011 33.6193 249.736
-478.293 -1904.57 7074.61
338.38199999999995 1097.26 3033.0
139.911 807.315 892.3919999999999
-707.658 1251.69 9257.67
709.9019999999999 -1237.06 1432.13
-2.24379 -14.6338 310.197
-1280.37 1564.1 3078.06
1174.45 -1282.06 7076.76
105.92299999999999 -282.04 845.178
-61.492 2047.68 3553.6
98.8682 -2049.99 7244.12
-37.3762 2.31142 202.28099999999998
795.3539999999999 -409.38199999999995 10094.7
-882.084 413.73900000000003 653.283
86.7299 -4.35617 252.053
1586.42 -17.5696 8795.51
-1612.47 -16.9348 1902.26
26.0507 34.5043 302.236
-1541.41 -499.524 8536.36
1450.98 592.2919999999999 1823.89
90.4293 -92.7681 639.755
-1330.09 -1593.53 3702.08
1366.81 1535.14 6525.1
-36.7227 58.3866 772.828
746.815 1531.71 1759.16
-506.14300000000003 -1435.17 6838.6
-240.672 -96.5422 2402.24
42.1911 -1987.66 2924.95
-139.346 1307.05 5490.93
97.1547 680.6060000000001 2584.12
-820.245 -1994.22 5254.34
683.9889999999999 1958.85 5385.4
136.256 35.3682 360.269
-51.9505 2089.43 3796.97
-89.15 -1769.93 6549.57
141.101 -319.494 653.461
-1219.58 -1408.49 7778.52
1015.59 1189.22 3080.64
203.985 219.273 140.842
112.915 2077.69 6124.27
26.750999999999998 -1885.01 4678.54
-139.666 -192.68 197.18900000000002
-1489.8 -66.1753 1175.58
1121.3 33.5332 5326.66
368.5 32.6422 4497.76
-1553.47 -1437.63 5571.72
1492.76 1439.01 4563.54
60.7096 -1.38073 864.737
840.803 -1552.71 1979.43
-840.694 1613.81 8292.55
-0.10974500000000001 -61.0952 728.0160000000001
-2033.47 -575.5319999999999 4137.83
1837.79 294.243 5560.87
195.68099999999998 281.289 1301.3
-1916.62 626.4169999999999 6326.53
1777.06 -491.566 3238.64
139.555 -134.851 1434.83
-240.27200000000002 1508.06 8678.49
-48.4334 -701.2180000000001 982.722
288.705 -806.846 1338.78
1450.59 -174.167 9116.92
-1458.15 171.782 1509.32
7.56378 2.38452 373.75800000000004
-1530.48 -342.408 1295.85
1268.59 333.847 8927.39
261.89799999999997 8.56151 776.758
1176.23 -1768.46 5835.13
-1149.02 1773.23 4636.17
-27.2133 -4.76998 528.701
-1204.08 221.984 9623.52
788.841 74.0305 1042.27
415.24199999999996 -296.015 334.21
-1727.78 713.245 2328.55
1703.21 -736.6260000000001 8087.18
24.566999999999997 23.3811 584.27
597.221 -381.647 10252.3
-387.81699999999995 347.06199999999995 250.391
-209.403 34.5847 497.29900000000004
-1798.67 1108.29 4825.53
1128.92 -1019.54 4975.42
669.75 -88.7458 1199.05
18.5605 -704.123 10341.0
48.673 382.25 668.4780000000001
235.465 -1687.77 8371.42
-382.186 980.1 1795.25
146.721 707.674 833.33
-46.9523 -1344.93 8443.51
475.476 803.4110000000001 2465.38
1674.34 156.87 8220.34
-1110.11 -296.775 1385.32
-564.226 139.905 1394.35
-142.605 -2099.86 5056.07
-206.264 1724.41 4253.91
348.869 375.452 1690.02
1567.82 -1336.37 4382.4
-435.526 593.874 3317.81
-1132.29 742.4910000000001 3299.78
-4.22505 -2144.69 4463.33
141.489 1448.0 4883.9
-137.264 696.689 1652.77
410.37699999999995 -2132.63 4753.45
-386.199 1920.54 5850.49
-24.1788 212.092 396.05800000000005
-2058.15 -553.855 4372.43
2031.99 500.191 5893.69
26.1569 53.6648 733.882
729.823 -1668.99 7994.75
-539.9540000000001 1032.02 1684.21
-189.86900000000003 636.975 1321.04
759.062 -1641.23 8359.99
-595.684 1462.48 2328.35
-163.379 178.75599999999997 311.666
-855.447 229.09 9844.06
-180.166 139.08700000000002 816.904
-207.265 874.205 10132.2
386.814 -790.8580000000001 794.7589999999999
-49.18899999999999 -171.592 5263.13
151.972 -427.279 5931.66
-1806.01 -874.8539999999999 7010.99
1625.67 934.4989999999999 3811.47
180.33599999999998 -59.6448 177.54
1682.15 727.2739999999999 8202.94
-1511.88 -630.236 2264.68
-170.271 -97.0383 532.383
-984.8810000000001 1495.04 8197.16
652.816 -1201.23 1833.24
332.065 -293.806 969.5989999999999
1118.15 -1300.29 1805.47
-1113.58 1370.61 8776.73
-4.57876 -70.3196 417.80199999999996
-1508.25 481.06199999999995 1356.52
1550.56 -449.01599999999996 9093.11
-42.3146 -32.046 550.374
603.035 -1814.57 2588.36
-466.32 1664.66 6464.38
-136.715 149.905 1947.26
-966.88 -1180.26 1199.28
970.755 1216.5 8756.59
-3.87501 -36.2414 1044.14
1105.03 352.79 9904.42
-1060.21 -221.447 932.8510000000001
-44.8196 -131.343 162.72799999999998
-2141.43 29.4016 5198.77
1371.85 182.255 4200.03
769.582 -211.65599999999998 1601.2
112.624 2084.91 3640.08
-139.38 -1863.63 6918.71
26.7556 -221.282 441.205
238.733 2145.8 5078.46
-69.3244 -1432.53 3747.38
-169.408 -713.2669999999999 2174.16
-947.3910000000001 -623.7280000000001 9719.38
-9.34446 119.304 963.048
2035.67 180.429 6749.81
-2015.39 -258.519 4060.45
-20.2769 78.0897 189.74099999999999
-621.624 -308.05 10424.1
679.3580000000001 273.195 400.2
-57.7343 34.8549 175.696
-87.9177 -160.436 9186.72
-148.799 -426.348 1989.4
947.691 1770.09 3616.89
-742.201 -1403.94 6915.55
-205.49 -366.151 467.55699999999996
-291.806 -1625.66 1494.14
198.325 1465.68 8457.68
93.4804 159.977 1048.18
-839.257 1892.46 6947.66
826.691 -1791.76 3757.13
12.5666 -100.691 295.21299999999997
1019.69 -1678.66 2888.64
-602.387 1154.98 6477.08
-417.29900000000004 523.681 1634.28
1014.71 -1813.78 4195.0
-1051.18 1816.81 5769.9
36.4669 -3.0319 1035.1
-279.968 976.04 10338.8
140.036 -145.619 616.719
92.7104 -2114.04 3960.55
-99.2032 2079.19 6712.66
6.492780000000001 34.8521 326.79200000000003
-1891.72 -129.844 7760.98
1653.09 -18.3564 2462.03
238.635 148.201 776.9839999999999
-1009.51 -102.137 10261.9
61.2685 43.3804 603.312
-1393.34 -1542.31 6316.62
1422.71 1545.81 4266.49
-29.3664 -3.4942699999999998 416.885
-1692.41 1149.69 3209.9
1550.49 -1003.75 7189.09
141.915 -145.94299999999998 601.011
786.9939999999999 131.71 8420.93
-42.9398 367.73199999999997 2496.21
569.898 -1807.26 7357.14
-779.248 1496.7 3248.51
209.351 310.558 394.347
2176.94 25.2009 5028.37
-1952.91 30.848000000000003 5547.92
-224.028 -56.0488 423.71
-459.14300000000003 -400.00300000000004 10389.2
93.4287 244.127 353.417
365.715 155.876 257.371
1437.33 -1402.81 3320.82
-768.171 1219.6 5765.09
-669.16 183.209 1914.09
2031.16 50.9843 6955.6
-1975.64 -156.079 3684.94
-55.5201 105.094 359.457
-261.498 -416.225 6087.5
-436.784 -217.93099999999998 4779.33
95.4536 -554.793 10801.1
-13.2347 43.6409 473.288
-1513.5 -1452.64 3924.01
1313.14 1152.83 6489.29
200.354 299.807 586.7
-184.46900000000002 64.6986 8400.58
-270.365 288.219 2831.3
1699.16 -1189.35 3451.51
-1319.0 1067.04 6398.33
-380.162 122.307 1150.16
2067.67 -631.9069999999999 5649.55
-1978.42 520.942 4756.66
-89.2514 110.965 593.7959999999999
1214.15 1099.84 8329.7
-510.224 -988.429 1756.5
-703.922 -111.40899999999999 913.795
-1476.72 161.804 1106.24
1028.04 -220.024 8437.94
448.67699999999996 58.2199 1455.82
-1445.99 1515.99 6676.84
1238.52 -1447.85 3722.23
207.46900000000002 -68.1315 600.935
188.305 1712.28 8402.47
-307.084 -1667.43 2292.63
118.779 -44.8454 304.899
1554.42 -1365.88 3503.61
-1041.18 1157.44 5531.22
-513.241 208.44099999999997 1965.18
-275.793 -1265.24 673.3389999999999
369.11 1233.39 9639.67
-93.3176 31.8567 686.9889999999999
-513.731 -1106.19 9867.43
382.82 860.942 886.059
130.911 245.24400000000003 246.516
30.8567 2039.49 3323.74
-41.9901 -2018.61 7401.27
11.1334 -20.8838 274.983
-512.007 1632.1 1764.19
596.9259999999999 -1598.96 8822.84
-84.919 -33.1466 412.97
407.586 1188.9 580.94
-395.04699999999997 -1141.22 9423.06
-12.5387 -47.6871 995.9989999999999
-641.952 1495.65 1425.49
554.568 -1334.75 8039.93
87.3843 -160.904 1534.58
-1149.27 765.0830000000001 858.699
602.8 -655.403 7063.53
546.475 -109.681 3077.77
1238.98 523.496 9399.07
-1308.03 -509.907 1459.5
69.0452 -13.5888 141.431
11.5282 2151.13 4642.51
73.8531 -1961.29 5198.03
-85.3813 -189.838 1159.46
2034.23 576.5369999999999 6353.23
-1919.69 -631.992 4147.63
-114.544 55.455 499.14300000000003
-1135.81 -1264.38 8389.22
1237.48 1117.12 2390.61
-101.665 147.259 220.169
2107.54 -280.488 4067.29
-1820.56 348.298 6341.29
-286.98400000000004 -67.8097 591.4209999999999
-400.587 -2042.1 4709.9
-121.485 1583.5 4529.45
522.072 458.599 1760.66
-828.3530000000001 1951.67 4464.73
744.4780000000001 -1984.22 5907.12
83.8758 32.5548 628.155
872.179 2003.05 5630.37
-779.5980000000001 -1703.44 4516.3
-92.5819 -299.605 853.33
1696.24 476.31199999999995 2198.74
-1449.52 -631.832 5415.98
-246.72299999999998 155.52100000000002 3385.28
-737.2610000000001 -1270.33 5859.99
-470.255 252.107 3275.76
1207.52 1018.23 1864.25
1125.67 778.541 859.7139999999999
-1225.89 -680.427 9580.15
100.223 -98.1142 560.138
-1288.21 489.62300000000005 850.16
1035.57 -571.92 7403.43
252.637 82.2967 2746.41
-1599.32 1096.22 2746.7
1648.72 -1057.48 7561.75
-49.3959 -38.7376 691.552
1746.51 -1075.75 6877.86
-1124.03 729.324 2562.26
-622.4830000000001 346.423 1559.89
2009.12 480.344 3539.4
-1862.74 -540.683 7121.55
-146.384 60.3391 339.056
2004.37 -401.24800000000005 3493.99
-1962.79 523.2330000000001 6797.9
-41.5839 -121.985 708.112
1370.6 1531.51 3781.29
-1427.55 -1370.96 6948.34
56.9518 -160.549 270.367
942.836 1714.37 7142.17
-764.794 -1690.89 3732.69
-178.041 -23.4755 125.13799999999999
-1576.66 1397.71 3791.63
1484.14 -1390.59 6764.04
92.5289 -7.124680000000001 444.329
-897.9580000000001 1520.52 8257.21
676.0239999999999 -1214.83 1758.48
221.933 -305.687 984.309
-1569.73 529.716 1625.96
1564.5 -665.5160000000001 8748.32
5.2266 135.8 625.719
-665.543 1963.57 6578.95
647.748 -1961.42 4036.51
17.795 -2.14824 384.54
-799.1160000000001 -1132.28 862.433
821.258 1046.76 9739.22
-22.1424 85.5267 398.347
-0.175264 -1300.55 704.471
-81.0198 1209.22 7387.27
81.195 91.32700000000001 2908.26
394.96 93.1728 10438.1
-15.0003 -152.512 269.954
-379.959 59.3395 291.98400000000004
-1248.05 -771.872 1049.96
1263.0 806.327 8937.33
-14.9439 -34.4555 1012.7
1291.14 -793.7639999999999 8915.14
-1264.26 778.19 1555.14
-26.8843 15.5748 529.7180000000001
402.577 -2107.11 5336.36
-507.30300000000005 1684.03 4975.45
104.726 423.074 688.188
-115.995 -2184.46 5226.97
137.66899999999998 1944.56 5266.55
-21.6732 239.893 506.483
-2086.77 528.302 5117.41
2060.22 -418.106 5360.69
26.5553 -110.197 521.895
1380.93 -1581.28 5163.64
-1361.27 1669.13 5617.64
-19.6566 -87.8536 218.72
158.74200000000002 60.2037 10642.7
12.157 8.89048 304.282
713.34 -1.9291099999999999 727.413
265.414 -1484.19 6613.75
-978.7539999999999 1486.12 3658.84
-1367.71 159.965 9396.18
920.564 -300.089 1117.26
447.14300000000003 140.124 486.56199999999995
-257.19 -1995.26 3124.96
331.086 1580.74 5596.34
-73.8965 414.51300000000003 2278.7
-182.175 -2063.62 6529.32
83.7809 1696.22 3089.5
98.3946 367.399 1381.18
274.408 -1086.48 9832.59
29.933000000000003 795.181 868.63
-304.341 291.29400000000004 298.784
-245.627 -1597.96 8734.15
141.869 1219.31 2098.72
103.758 378.64599999999996 167.12900000000002
1438.88 -460.22900000000004 1307.94
-1536.67 679.585 8617.29
97.7848 -219.356 1074.77
-2151.9 199.252 4303.65
1886.8 -216.827 6028.97
265.106 17.5757 667.3810000000001
-320.408 -2141.18 5472.7
305.52099999999996 1921.08 5220.58
14.887 220.1 306.717
1743.59 -669.68 2792.3
-731.697 789.66 4017.25
-1011.89 -119.98 4190.44
1688.75 282.791 8423.76
-1698.25 -234.438 2230.64
9.493210000000001 -48.3529 345.599
2015.18 -95.4243 6988.4
-2006.81 54.5011 3877.27
-8.36448 40.9232 134.333
1908.3 -939.453 4413.61
-1663.63 702.9960000000001 4785.26
-244.672 236.457 1801.13
463.945 1520.16 1351.9
-350.77 -1447.92 9129.95
-113.17399999999999 -72.2455 518.149
-166.29 1488.12 1122.52
50.8384 -1448.47 9331.29
115.45100000000001 -39.6503 546.188
327.538 1853.9 7707.23
-341.855 -1866.74 2930.78
14.3177 12.8401 361.98699999999997
-862.705 -883.453 1430.43
1504.09 29.985 7594.32
-641.386 853.4680000000001 1975.25
-297.343 -729.957 10224.7
109.458 724.5889999999999 431.88199999999995
187.885 5.36757 343.38599999999997
-1265.53 -1490.68 2807.7
1283.13 1478.7 7880.52
-17.6003 11.9761 311.777
1512.44 1435.03 6300.27
-718.2760000000001 -808.7 2759.67
-794.168 -626.3290000000001 1940.07
397.542 -38.1581 10924.7
76.3844 -31.8268 369.45599999999996
1411.71 1063.81 8306.59
-1410.46 -992.051 2314.52
-1.2503799999999998 -71.7604 378.88699999999994
-1213.71 1772.84 5686.43
846.321 -1281.26 3436.36
367.39099999999996 -491.587 1877.21
-784.057 1171.51 924.5880000000001
806.591 -956.3380000000001 9400.83
-22.5342 -215.172 674.584
-1066.09 -657.2719999999999 590.989
1047.66 703.289 9851.16
18.4279 -46.0169 557.854
132.251 -1346.61 800.9830000000001
-336.389 1067.79 8634.39
204.138 278.82099999999997 1564.62
1538.14 -140.811 1245.11
-1506.36 214.077 9329.37
-31.7745 -73.2663 425.51800000000003
764.0039999999999 1727.72 7648.77
-494.474 -1393.67 3048.04
-269.53 -334.056 303.187
-1296.35 187.747 9583.71
1192.75 -209.83599999999998 1420.79
-1880.54 -832.082 6298.58
1853.3 545.931 4201.99
27.2441 286.151 499.42800000000005
